sample_accession,library_source,toplevel_rank,tax_id,study_accession,run_accession,secondary_sample_accession,experiment_accession,scientific_name,instrument_platform,instrument_model,library_layout,library_strategy,library_selection,read_count,base_count,fastq_ftp,sra_ftp,class_id,class_name,fastq_filename
SAMN10434259,GENOMIC,Eukaryota,56939,PRJNA506619,SRR8245988,SRS4054185,SRX5064089,Pallavicinia lyellii,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,28115636.0,8134477182.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR824/008/SRR8245988/SRR8245988_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR824/008/SRR8245988,186771,Jungermanniopsida,SRR8245988_2.fastq.gz
SAMN10442649,TRANSCRIPTOMIC,Eukaryota,457694,PRJNA506080,SRR8217827,SRS4067003,SRX5036398,Mysella vitrea,ILLUMINA,Illumina HiSeq 2500,PAIRED,RNA-Seq,cDNA,25936425.0,7780927500.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR821/007/SRR8217827/SRR8217827_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR821/007/SRR8217827,6544,Bivalvia,SRR8217827_1.fastq.gz
SAMN10442649,TRANSCRIPTOMIC,Eukaryota,457694,PRJNA506080,SRR8217827,SRS4067003,SRX5036398,Mysella vitrea,ILLUMINA,Illumina HiSeq 2500,PAIRED,RNA-Seq,cDNA,25936425.0,7780927500.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR821/007/SRR8217827/SRR8217827_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR821/007/SRR8217827,6544,Bivalvia,SRR8217827_2.fastq.gz
SAMN10477527,GENOMIC,Eukaryota,2491097,PRJNA506987,SRR8247303,SRS4081040,SRX5065448,Forestiera phillyreoides,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,9922301.0,1984460200.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR824/003/SRR8247303/SRR8247303_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR824/003/SRR8247303,3398,Magnoliopsida,SRR8247303_1.fastq.gz
SAMN10477527,GENOMIC,Eukaryota,2491097,PRJNA506987,SRR8247303,SRS4081040,SRX5065448,Forestiera phillyreoides,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,9922301.0,1984460200.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR824/003/SRR8247303/SRR8247303_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR824/003/SRR8247303,3398,Magnoliopsida,SRR8247303_2.fastq.gz
SAMN10602930,TRANSCRIPTOMIC,Eukaryota,431241,PRJNA510366,SRR8329344,SRS4151535,SRX5140906,Trichoderma reesei QM6a,ILLUMINA,HiSeq X Ten,PAIRED,RNA-Seq,other,25172583.0,7551774900.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR832/004/SRR8329344/SRR8329344_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR832/004/SRR8329344,147550,Sordariomycetes,SRR8329344_1.fastq.gz
SAMN10602930,TRANSCRIPTOMIC,Eukaryota,431241,PRJNA510366,SRR8329344,SRS4151535,SRX5140906,Trichoderma reesei QM6a,ILLUMINA,HiSeq X Ten,PAIRED,RNA-Seq,other,25172583.0,7551774900.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR832/004/SRR8329344/SRR8329344_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR832/004/SRR8329344,147550,Sordariomycetes,SRR8329344_2.fastq.gz
SAMN10617313,TRANSCRIPTOMIC,Eukaryota,538574,PRJNA508389,SRR8358121,SRS4176564,SRX5168901,Fragaria mandshurica,ILLUMINA,Illumina HiSeq 4000,PAIRED,RNA-Seq,size fractionation,30724513.0,9278802926.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8358121/SRR8358121_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR835/001/SRR8358121,3398,Magnoliopsida,SRR8358121_1.fastq.gz
SAMN10617313,TRANSCRIPTOMIC,Eukaryota,538574,PRJNA508389,SRR8358121,SRS4176564,SRX5168901,Fragaria mandshurica,ILLUMINA,Illumina HiSeq 4000,PAIRED,RNA-Seq,size fractionation,30724513.0,9278802926.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8358121/SRR8358121_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR835/001/SRR8358121,3398,Magnoliopsida,SRR8358121_2.fastq.gz
SAMN10636589,GENOMIC,Bacteria,675,PRJNA266293,SRR8363877,SRS4181680,SRX5174255,Vibrio cincinnatiensis,ILLUMINA,Illumina MiSeq,PAIRED,WGS,RANDOM,548751.0,252589552.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR836/007/SRR8363877/SRR8363877_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR836/007/SRR8363877,1236,Gammaproteobacteria,SRR8363877_1.fastq.gz
SAMN10636589,GENOMIC,Bacteria,675,PRJNA266293,SRR8363877,SRS4181680,SRX5174255,Vibrio cincinnatiensis,ILLUMINA,Illumina MiSeq,PAIRED,WGS,RANDOM,548751.0,252589552.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR836/007/SRR8363877/SRR8363877_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR836/007/SRR8363877,1236,Gammaproteobacteria,SRR8363877_2.fastq.gz
SAMN10791426,TRANSCRIPTOMIC,Eukaryota,2054908,PRJNA515912,SRR8476281,SRS4281552,SRX5281799,Scabies phaselus,ILLUMINA,Illumina HiSeq 3000,PAIRED,RNA-Seq,RANDOM PCR,20511562.0,4143335524.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR847/001/SRR8476281/SRR8476281_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR847/001/SRR8476281,6544,Bivalvia,SRR8476281_1.fastq.gz
SAMN10791426,TRANSCRIPTOMIC,Eukaryota,2054908,PRJNA515912,SRR8476281,SRS4281552,SRX5281799,Scabies phaselus,ILLUMINA,Illumina HiSeq 3000,PAIRED,RNA-Seq,RANDOM PCR,20511562.0,4143335524.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR847/001/SRR8476281/SRR8476281_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR847/001/SRR8476281,6544,Bivalvia,SRR8476281_2.fastq.gz
SAMN10866072,TRANSCRIPTOMIC,Eukaryota,1907216,PRJNA519662,SRR8526263,SRS4323769,SRX5329098,Microdiplodia sp. AK1800,ILLUMINA,Illumina NovaSeq 6000,PAIRED,RNA-Seq,RT-PCR,72276908.0,21827626216.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR852/003/SRR8526263/SRR8526263_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR852/003/SRR8526263,147541,Dothideomycetes,SRR8526263_1.fastq.gz
SAMN10866072,TRANSCRIPTOMIC,Eukaryota,1907216,PRJNA519662,SRR8526263,SRS4323769,SRX5329098,Microdiplodia sp. AK1800,ILLUMINA,Illumina NovaSeq 6000,PAIRED,RNA-Seq,RT-PCR,72276908.0,21827626216.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR852/003/SRR8526263/SRR8526263_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR852/003/SRR8526263,147541,Dothideomycetes,SRR8526263_2.fastq.gz
SAMN10960643,TRANSCRIPTOMIC,Eukaryota,182359,PRJNA522909,SRR8586092,SRS4375121,SRX5386637,Sphaerospora molnari,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,unspecified,26023432.0,4684217760.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR858/002/SRR8586092/SRR8586092_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR858/002/SRR8586092,35581,Myxozoa,SRR8586092_1.fastq.gz
SAMN10960643,TRANSCRIPTOMIC,Eukaryota,182359,PRJNA522909,SRR8586092,SRS4375121,SRX5386637,Sphaerospora molnari,ILLUMINA,Illumina HiSeq 2000,PAIRED,RNA-Seq,unspecified,26023432.0,4684217760.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR858/002/SRR8586092/SRR8586092_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR858/002/SRR8586092,35581,Myxozoa,SRR8586092_2.fastq.gz
SAMN10969136,GENOMIC,Eukaryota,2529039,PRJNA522689,SRR8666408,SRS4436219,SRX5462420,Pterocaulon intermedium,ILLUMINA,Illumina HiSeq 2500,PAIRED,WGS,RANDOM,2461693.0,615423250.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/008/SRR8666408/SRR8666408_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR866/008/SRR8666408,3398,Magnoliopsida,SRR8666408_1.fastq.gz
SAMN10969136,GENOMIC,Eukaryota,2529039,PRJNA522689,SRR8666408,SRS4436219,SRX5462420,Pterocaulon intermedium,ILLUMINA,Illumina HiSeq 2500,PAIRED,WGS,RANDOM,2461693.0,615423250.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/008/SRR8666408/SRR8666408_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR866/008/SRR8666408,3398,Magnoliopsida,SRR8666408_2.fastq.gz
SAMN10969145,GENOMIC,Eukaryota,2529082,PRJNA522689,SRR8666423,SRS4436711,SRX5462915,Sida sp. Hamersley Range,ILLUMINA,Illumina HiSeq 2500,PAIRED,WGS,RANDOM,2406851.0,601712750.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/003/SRR8666423/SRR8666423_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR866/003/SRR8666423,3398,Magnoliopsida,SRR8666423_1.fastq.gz
SAMN10969145,GENOMIC,Eukaryota,2529082,PRJNA522689,SRR8666423,SRS4436711,SRX5462915,Sida sp. Hamersley Range,ILLUMINA,Illumina HiSeq 2500,PAIRED,WGS,RANDOM,2406851.0,601712750.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/003/SRR8666423/SRR8666423_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR866/003/SRR8666423,3398,Magnoliopsida,SRR8666423_2.fastq.gz
SAMN10969264,GENOMIC,Eukaryota,2529250,PRJNA522689,SRR8666327,SRS4436300,SRX5462501,Indigofera fractiflexa subsp. fractiflexa,ILLUMINA,Illumina HiSeq 2500,PAIRED,WGS,RANDOM,2278019.0,569504750.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/007/SRR8666327/SRR8666327_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR866/007/SRR8666327,3398,Magnoliopsida,SRR8666327_1.fastq.gz
SAMN10969264,GENOMIC,Eukaryota,2529250,PRJNA522689,SRR8666327,SRS4436300,SRX5462501,Indigofera fractiflexa subsp. fractiflexa,ILLUMINA,Illumina HiSeq 2500,PAIRED,WGS,RANDOM,2278019.0,569504750.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/007/SRR8666327/SRR8666327_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR866/007/SRR8666327,3398,Magnoliopsida,SRR8666327_2.fastq.gz
SAMN10979278,TRANSCRIPTOMIC,Eukaryota,159720,PRJNA523479,SRR8610318,SRS4392807,SRX5409738,Fuligo septica,ILLUMINA,Illumina HiSeq 2500,PAIRED,RNA-Seq,cDNA,25231610.0,7569483000.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8610318/SRR8610318_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR861/008/SRR8610318,142796,Eumycetozoa,SRR8610318_1.fastq.gz
SAMN10979278,TRANSCRIPTOMIC,Eukaryota,159720,PRJNA523479,SRR8610318,SRS4392807,SRX5409738,Fuligo septica,ILLUMINA,Illumina HiSeq 2500,PAIRED,RNA-Seq,cDNA,25231610.0,7569483000.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8610318/SRR8610318_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR861/008/SRR8610318,142796,Eumycetozoa,SRR8610318_2.fastq.gz
SAMN11032471,TRANSCRIPTOMIC,Eukaryota,2545788,PRJNA524728,SRR8670231,SRS4439948,SRX5466169,Symbion cf. americanus SL-2019,ILLUMINA,Illumina HiSeq 2500,PAIRED,RNA-Seq,Oligo-dT,22750712.0,7149765898.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR867/001/SRR8670231/SRR8670231_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR867/001/SRR8670231,,Unclassified,SRR8670231_1.fastq.gz
SAMN11032471,TRANSCRIPTOMIC,Eukaryota,2545788,PRJNA524728,SRR8670231,SRS4439948,SRX5466169,Symbion cf. americanus SL-2019,ILLUMINA,Illumina HiSeq 2500,PAIRED,RNA-Seq,Oligo-dT,22750712.0,7149765898.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR867/001/SRR8670231/SRR8670231_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR867/001/SRR8670231,,Unclassified,SRR8670231_2.fastq.gz
SAMN11077852,GENOMIC,Bacteria,171284,PRJNA525414,SRR8689605,SRS4458197,SRX5485519,Mycoplasma cynos,ILLUMINA,Illumina MiSeq,PAIRED,WGS,RANDOM,35200.0,13510194.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR868/005/SRR8689605/SRR8689605_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR868/005/SRR8689605,31969,Mollicutes,SRR8689605_1.fastq.gz
SAMN11077852,GENOMIC,Bacteria,171284,PRJNA525414,SRR8689605,SRS4458197,SRX5485519,Mycoplasma cynos,ILLUMINA,Illumina MiSeq,PAIRED,WGS,RANDOM,35200.0,13510194.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR868/005/SRR8689605/SRR8689605_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR868/005/SRR8689605,31969,Mollicutes,SRR8689605_2.fastq.gz
SAMN11091078,GENOMIC,Eukaryota,230571,PRJNA526233,SRR8700008,SRS4465213,SRX5495602,Dactylorhiza fuchsii,ILLUMINA,Illumina HiSeq 2500,PAIRED,WGS,RANDOM,5420565.0,1355141250.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR870/008/SRR8700008/SRR8700008_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR870/008/SRR8700008,3398,Magnoliopsida,SRR8700008_1.fastq.gz
SAMN11091078,GENOMIC,Eukaryota,230571,PRJNA526233,SRR8700008,SRS4465213,SRX5495602,Dactylorhiza fuchsii,ILLUMINA,Illumina HiSeq 2500,PAIRED,WGS,RANDOM,5420565.0,1355141250.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR870/008/SRR8700008/SRR8700008_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR870/008/SRR8700008,3398,Magnoliopsida,SRR8700008_2.fastq.gz
SAMN11119584,TRANSCRIPTOMIC,Eukaryota,2548333,PRJNA507451,SRR8739619,SRS4498594,SRX5532371,Taphes sp. DK-2019,ILLUMINA,HiSeq X Ten,PAIRED,RNA-Seq,cDNA,22208404.0,4041929528.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR873/009/SRR8739619/SRR8739619_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR873/009/SRR8739619,50557,Insecta,SRR8739619_1.fastq.gz
SAMN11119584,TRANSCRIPTOMIC,Eukaryota,2548333,PRJNA507451,SRR8739619,SRS4498594,SRX5532371,Taphes sp. DK-2019,ILLUMINA,HiSeq X Ten,PAIRED,RNA-Seq,cDNA,22208404.0,4041929528.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR873/009/SRR8739619/SRR8739619_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR873/009/SRR8739619,50557,Insecta,SRR8739619_2.fastq.gz
SAMN11174932,GENOMIC,Eukaryota,480971,PRJNA528117,SRR8907157,SRS4632335,SRX5692978,Caryocar brasiliense,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,293621819.0,59311607438.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR890/007/SRR8907157/SRR8907157_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR890/007/SRR8907157,3398,Magnoliopsida,SRR8907157_1.fastq.gz
SAMN11174932,GENOMIC,Eukaryota,480971,PRJNA528117,SRR8907157,SRS4632335,SRX5692978,Caryocar brasiliense,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,293621819.0,59311607438.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR890/007/SRR8907157/SRR8907157_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR890/007/SRR8907157,3398,Magnoliopsida,SRR8907157_2.fastq.gz
SAMN11231484,TRANSCRIPTOMIC,Eukaryota,2559498,PRJNA528594,SRR8772324,SRS4525943,SRX5562393,Linospadix apetiolatus,ILLUMINA,Illumina HiSeq 4000,PAIRED,RNA-Seq,RT-PCR,11777823.0,2355564600.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR877/004/SRR8772324/SRR8772324_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR877/004/SRR8772324,3398,Magnoliopsida,SRR8772324_1.fastq.gz
SAMN11231484,TRANSCRIPTOMIC,Eukaryota,2559498,PRJNA528594,SRR8772324,SRS4525943,SRX5562393,Linospadix apetiolatus,ILLUMINA,Illumina HiSeq 4000,PAIRED,RNA-Seq,RT-PCR,11777823.0,2355564600.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR877/004/SRR8772324/SRR8772324_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR877/004/SRR8772324,3398,Magnoliopsida,SRR8772324_2.fastq.gz
SAMN11360301,TRANSCRIPTOMIC,Eukaryota,271175,PRJNA531501,SRR8872223,SRS4603685,SRX5659244,Eurycea tynerensis,ILLUMINA,Illumina MiSeq,PAIRED,RNA-Seq,unspecified,599032.0,174466926.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/003/SRR8872223/SRR8872223_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/003/SRR8872223,8292,Amphibia,SRR8872223_1.fastq.gz
SAMN11360301,TRANSCRIPTOMIC,Eukaryota,271175,PRJNA531501,SRR8872223,SRS4603685,SRX5659244,Eurycea tynerensis,ILLUMINA,Illumina MiSeq,PAIRED,RNA-Seq,unspecified,599032.0,174466926.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/003/SRR8872223/SRR8872223_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/003/SRR8872223,8292,Amphibia,SRR8872223_2.fastq.gz
SAMN11370823,GENOMIC,Eukaryota,1795781,PRJNA531796,SRR8881324,SRS4610102,SRX5667131,Epiplatys guineensis,ILLUMINA,Illumina HiSeq 2500,PAIRED,WGS,RANDOM,27251790.0,5378230854.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR888/004/SRR8881324/SRR8881324_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR888/004/SRR8881324,186623,Actinopteri,SRR8881324_1.fastq.gz
SAMN11370823,GENOMIC,Eukaryota,1795781,PRJNA531796,SRR8881324,SRS4610102,SRX5667131,Epiplatys guineensis,ILLUMINA,Illumina HiSeq 2500,PAIRED,WGS,RANDOM,27251790.0,5378230854.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR888/004/SRR8881324/SRR8881324_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR888/004/SRR8881324,186623,Actinopteri,SRR8881324_2.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877970,SRS4608181,SRX5664880,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,430390.0,35994935.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/000/SRR8877970/SRR8877970_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/000/SRR8877970,186623,Actinopteri,SRR8877970_1.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877970,SRS4608181,SRX5664880,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,430390.0,35994935.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/000/SRR8877970/SRR8877970_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/000/SRR8877970,186623,Actinopteri,SRR8877970_2.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877971,SRS4608181,SRX5664879,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,3520505.0,406977741.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/001/SRR8877971/SRR8877971_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/001/SRR8877971,186623,Actinopteri,SRR8877971_1.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877971,SRS4608181,SRX5664879,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,3520505.0,406977741.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/001/SRR8877971/SRR8877971_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/001/SRR8877971,186623,Actinopteri,SRR8877971_2.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877972,SRS4608181,SRX5664878,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,3805025.0,441894890.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/002/SRR8877972/SRR8877972_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/002/SRR8877972,186623,Actinopteri,SRR8877972_1.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877972,SRS4608181,SRX5664878,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,3805025.0,441894890.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/002/SRR8877972/SRR8877972_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/002/SRR8877972,186623,Actinopteri,SRR8877972_2.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877973,SRS4608181,SRX5664877,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,5773716.0,909539327.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/003/SRR8877973/SRR8877973_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/003/SRR8877973,186623,Actinopteri,SRR8877973_1.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877973,SRS4608181,SRX5664877,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,5773716.0,909539327.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/003/SRR8877973/SRR8877973_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/003/SRR8877973,186623,Actinopteri,SRR8877973_2.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877974,SRS4608181,SRX5664876,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,5281622.0,1137043104.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/004/SRR8877974/SRR8877974_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/004/SRR8877974,186623,Actinopteri,SRR8877974_1.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877974,SRS4608181,SRX5664876,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,5281622.0,1137043104.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/004/SRR8877974/SRR8877974_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/004/SRR8877974,186623,Actinopteri,SRR8877974_2.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877975,SRS4608181,SRX5664875,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,5905548.0,1280711352.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/005/SRR8877975/SRR8877975_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/005/SRR8877975,186623,Actinopteri,SRR8877975_1.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877975,SRS4608181,SRX5664875,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,5905548.0,1280711352.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/005/SRR8877975/SRR8877975_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/005/SRR8877975,186623,Actinopteri,SRR8877975_2.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877976,SRS4608181,SRX5664874,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,343379.0,28798796.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/006/SRR8877976/SRR8877976_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/006/SRR8877976,186623,Actinopteri,SRR8877976_1.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877976,SRS4608181,SRX5664874,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,343379.0,28798796.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/006/SRR8877976/SRR8877976_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/006/SRR8877976,186623,Actinopteri,SRR8877976_2.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877977,SRS4608181,SRX5664873,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,3519907.0,407407056.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/007/SRR8877977/SRR8877977_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/007/SRR8877977,186623,Actinopteri,SRR8877977_1.fastq.gz
SAMN11370845,GENOMIC,Eukaryota,321403,PRJNA531796,SRR8877977,SRS4608181,SRX5664873,Nothobranchius kuhntae,ILLUMINA,Illumina HiSeq 4000,PAIRED,WGS,RANDOM,3519907.0,407407056.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR887/007/SRR8877977/SRR8877977_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR887/007/SRR8877977,186623,Actinopteri,SRR8877977_2.fastq.gz
